,title,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,set
416,The Boys of Summer,Don Henley,0.516,0.549,6,-13.741,1,0.0373,0.501,0.00572,0.184,0.907,176.941,audio_features,4gvea7UlDkAvsJBPZAd4oB,spotify:track:4gvea7UlDkAvsJBPZAd4oB,https://api.spotify.com/v1/tracks/4gvea7UlDkAvsJBPZAd4oB,https://api.spotify.com/v1/audio-analysis/4gvea7UlDkAvsJBPZAd4oB,288733,4,N
417,Cant Help Myself,The Four Tops,0.734,0.607,0,-12.076,1,0.0318,0.0759,0.0947,0.219,0.949,124.848,audio_features,0ovpVh1mdj2Qu6SmG6zLYL,spotify:track:0ovpVh1mdj2Qu6SmG6zLYL,https://api.spotify.com/v1/tracks/0ovpVh1mdj2Qu6SmG6zLYL,https://api.spotify.com/v1/audio-analysis/0ovpVh1mdj2Qu6SmG6zLYL,170684,4,N
418,Young Blood,The Coasters,0.503,0.447,8,-13.25,1,0.27,0.662,1.24e-05,0.341,0.681,111.264,audio_features,55f4JiHsK46ftCjzr5CiKl,spotify:track:55f4JiHsK46ftCjzr5CiKl,https://api.spotify.com/v1/tracks/55f4JiHsK46ftCjzr5CiKl,https://api.spotify.com/v1/audio-analysis/55f4JiHsK46ftCjzr5CiKl,143027,4,N
419,The Girl Cant Help It,Little Richard,0.616,0.515,0,-11.366,1,0.131,0.616,0.0,0.0902,0.88,174.697,audio_features,3EZgL5m9Z5wJ8Gj7BbF9sJ,spotify:track:3EZgL5m9Z5wJ8Gj7BbF9sJ,https://api.spotify.com/v1/tracks/3EZgL5m9Z5wJ8Gj7BbF9sJ,https://api.spotify.com/v1/audio-analysis/3EZgL5m9Z5wJ8Gj7BbF9sJ,150200,4,N
420,Ode to Billie Joe,Bobbie Gentry,0.637,0.189,7,-10.726,1,0.0471,0.721,0.0,0.0939,0.695,120.142,audio_features,4FdDorlbJTVHcH3djLbIfn,spotify:track:4FdDorlbJTVHcH3djLbIfn,https://api.spotify.com/v1/tracks/4FdDorlbJTVHcH3djLbIfn,https://api.spotify.com/v1/audio-analysis/4FdDorlbJTVHcH3djLbIfn,255002,4,N
421,I Feel Love,Donna Summer,0.692,0.79,5,-14.065,1,0.0416,0.074,0.711,0.101,0.96,128.13,audio_features,7B7lf3sIze5VR2WuYttn18,spotify:track:7B7lf3sIze5VR2WuYttn18,https://api.spotify.com/v1/tracks/7B7lf3sIze5VR2WuYttn18,https://api.spotify.com/v1/audio-analysis/7B7lf3sIze5VR2WuYttn18,495187,4,N
422,Monkey Gone to Heaven,Pixies,0.654,0.39,6,-10.638,0,0.0307,0.00418,0.0069,0.271,0.566,116.572,audio_features,6BT7qiDY4A5tOyklohjQuW,spotify:track:6BT7qiDY4A5tOyklohjQuW,https://api.spotify.com/v1/tracks/6BT7qiDY4A5tOyklohjQuW,https://api.spotify.com/v1/audio-analysis/6BT7qiDY4A5tOyklohjQuW,175333,4,N
423,Sweet Emotion,Aerosmith,0.38,0.76,9,-10.961,1,0.0378,0.00298,0.0294,0.104,0.491,99.437,audio_features,24NwBd5vZ2CK8VOQVnqdxr,spotify:track:24NwBd5vZ2CK8VOQVnqdxr,https://api.spotify.com/v1/tracks/24NwBd5vZ2CK8VOQVnqdxr,https://api.spotify.com/v1/audio-analysis/24NwBd5vZ2CK8VOQVnqdxr,274133,4,N
424,In Bloom,Nirvana,0.436,0.876,10,-4.902,0,0.0647,3.33e-05,0.000104,0.205,0.512,157.044,audio_features,30HCB1FoE77IfGRyNv4eFq,spotify:track:30HCB1FoE77IfGRyNv4eFq,https://api.spotify.com/v1/tracks/30HCB1FoE77IfGRyNv4eFq,https://api.spotify.com/v1/audio-analysis/30HCB1FoE77IfGRyNv4eFq,255080,4,N
425,Weve Only Just Begun,Carpenters,0.41,0.321,9,-11.771,1,0.0292,0.771,3.34e-06,0.103,0.301,86.553,audio_features,3m167vBQI5YLK0a1m6L6Y1,spotify:track:3m167vBQI5YLK0a1m6L6Y1,https://api.spotify.com/v1/tracks/3m167vBQI5YLK0a1m6L6Y1,https://api.spotify.com/v1/audio-analysis/3m167vBQI5YLK0a1m6L6Y1,185160,4,N
426,Visions of Johanna,Bob Dylan,0.59,0.484,9,-10.424,1,0.0339,0.321,0.0,0.0625,0.652,93.428,audio_features,2rslQV48gNv3r9pPrQFPW1,spotify:track:2rslQV48gNv3r9pPrQFPW1,https://api.spotify.com/v1/tracks/2rslQV48gNv3r9pPrQFPW1,https://api.spotify.com/v1/audio-analysis/2rslQV48gNv3r9pPrQFPW1,451133,4,N
427,Cmon Everybody,Eddie Cochran,0.392,0.658,1,-9.414,1,0.0904,0.396,0.000147,0.233,0.86,168.921,audio_features,46a7xxScsqKJ8gDbTGCdtq,spotify:track:46a7xxScsqKJ8gDbTGCdtq,https://api.spotify.com/v1/tracks/46a7xxScsqKJ8gDbTGCdtq,https://api.spotify.com/v1/audio-analysis/46a7xxScsqKJ8gDbTGCdtq,346400,3,N
428,Thank You (Falettinme Be Mice Elf Agin),Sly and the Family Stone,0.9,0.709,9,-12.683,1,0.0636,0.296,0.00047,0.0863,0.897,105.822,audio_features,74iQ3gahRTOGc19bYadBE3,spotify:track:74iQ3gahRTOGc19bYadBE3,https://api.spotify.com/v1/tracks/74iQ3gahRTOGc19bYadBE3,https://api.spotify.com/v1/audio-analysis/74iQ3gahRTOGc19bYadBE3,291320,4,N
429,Tonights the Night,The Shirelles,0.315,0.39,8,-10.258,1,0.0299,0.591,0.0,0.0866,0.954,78.234,audio_features,145IdgzmeONmQKvOx9aTAw,spotify:track:145IdgzmeONmQKvOx9aTAw,https://api.spotify.com/v1/tracks/145IdgzmeONmQKvOx9aTAw,https://api.spotify.com/v1/audio-analysis/145IdgzmeONmQKvOx9aTAw,114413,4,N
430,Enter Sandman,Metallica,0.566,0.834,6,-8.412,0,0.0298,0.00277,0.008,0.0625,0.621,123.296,audio_features,3VqHuw0wFlIHcIPWkhIbdQ,spotify:track:3VqHuw0wFlIHcIPWkhIbdQ,https://api.spotify.com/v1/tracks/3VqHuw0wFlIHcIPWkhIbdQ,https://api.spotify.com/v1/audio-analysis/3VqHuw0wFlIHcIPWkhIbdQ,331560,4,N
431,Sweet Home Alabama,Lynyrd Skynyrd,0.596,0.605,7,-12.145,1,0.0255,0.181,0.000331,0.0863,0.886,97.798,audio_features,7e89621JPkKaeDSTQ3avtg,spotify:track:7e89621JPkKaeDSTQ3avtg,https://api.spotify.com/v1/tracks/7e89621JPkKaeDSTQ3avtg,https://api.spotify.com/v1/audio-analysis/7e89621JPkKaeDSTQ3avtg,283800,4,N
432,Thirteen,Big Star,0.457,0.268,0,-14.371,0,0.0319,0.674,5.77e-06,0.11,0.348,117.141,audio_features,3BQLTtpQOYGXQY2lT3ZZeU,spotify:track:3BQLTtpQOYGXQY2lT3ZZeU,https://api.spotify.com/v1/tracks/3BQLTtpQOYGXQY2lT3ZZeU,https://api.spotify.com/v1/audio-analysis/3BQLTtpQOYGXQY2lT3ZZeU,154667,4,N
433,Remember (Walkin in the Sand),The Shangri-Las,0.285,0.513,10,-9.61,1,0.0561,0.733,0.167,0.226,0.369,66.344,audio_features,4DR1rowKc2WeuCQS7wyQBI,spotify:track:4DR1rowKc2WeuCQS7wyQBI,https://api.spotify.com/v1/tracks/4DR1rowKc2WeuCQS7wyQBI,https://api.spotify.com/v1/audio-analysis/4DR1rowKc2WeuCQS7wyQBI,138133,4,N
434,Cant Help Falling in Love,Elvis Presley,0.396,0.293,2,-14.062,1,0.0275,0.941,0.000196,0.105,0.343,100.307,audio_features,44AyOl4qVkzS48vBsbNXaC,spotify:track:44AyOl4qVkzS48vBsbNXaC,https://api.spotify.com/v1/tracks/44AyOl4qVkzS48vBsbNXaC,https://api.spotify.com/v1/audio-analysis/44AyOl4qVkzS48vBsbNXaC,182360,3,N
435,O-o-h Child,The Five Stairsteps,0.488,0.754,5,-7.95,0,0.0381,0.00154,2.42e-05,0.678,0.664,88.368,audio_features,74JdR9aXE6I74oS1BVRsvb,spotify:track:74JdR9aXE6I74oS1BVRsvb,https://api.spotify.com/v1/tracks/74JdR9aXE6I74oS1BVRsvb,https://api.spotify.com/v1/audio-analysis/74JdR9aXE6I74oS1BVRsvb,197160,4,N
436,Summer in the City,The Lovin' Spoonful,0.423,0.681,10,-9.756,1,0.0398,0.0592,0.000177,0.0889,0.56,110.461,audio_features,7AzFID6u1b3zIWbd9pb8Dk,spotify:track:7AzFID6u1b3zIWbd9pb8Dk,https://api.spotify.com/v1/tracks/7AzFID6u1b3zIWbd9pb8Dk,https://api.spotify.com/v1/audio-analysis/7AzFID6u1b3zIWbd9pb8Dk,160307,4,N
437,Shop Around,Smokey Robinson and the Miracles,0.365,0.668,7,-12.002,1,0.817,0.836,2.58e-05,0.911,0.216,53.071,audio_features,2eOFGf5MOA5QHGLY9ZlOfl,spotify:track:2eOFGf5MOA5QHGLY9ZlOfl,https://api.spotify.com/v1/tracks/2eOFGf5MOA5QHGLY9ZlOfl,https://api.spotify.com/v1/audio-analysis/2eOFGf5MOA5QHGLY9ZlOfl,217720,4,N
438,Buddy Holly,Weezer,0.556,0.92,8,-4.606,1,0.0367,0.00271,0.00021,0.117,0.771,121.138,audio_features,3mwvKOyMmG77zZRunnxp9E,spotify:track:3mwvKOyMmG77zZRunnxp9E,https://api.spotify.com/v1/tracks/3mwvKOyMmG77zZRunnxp9E,https://api.spotify.com/v1/audio-analysis/3mwvKOyMmG77zZRunnxp9E,159227,4,N
439,The Rising,Bruce Springsteen,0.499,0.761,10,-6.381,1,0.0324,0.0655,0.0,0.0895,0.326,110.186,audio_features,2czBvzOv3TvnyoW7Ozo7fP,spotify:track:2czBvzOv3TvnyoW7Ozo7fP,https://api.spotify.com/v1/tracks/2czBvzOv3TvnyoW7Ozo7fP,https://api.spotify.com/v1/audio-analysis/2czBvzOv3TvnyoW7Ozo7fP,287040,4,N
440,Running on Empty,Jackson Browne,0.541,0.711,9,-13.492,1,0.0383,0.0635,0.0201,0.719,0.588,136.58,audio_features,6aqm56xP40foYBBtAWWrnY,spotify:track:6aqm56xP40foYBBtAWWrnY,https://api.spotify.com/v1/tracks/6aqm56xP40foYBBtAWWrnY,https://api.spotify.com/v1/audio-analysis/6aqm56xP40foYBBtAWWrnY,291893,4,N
441,Brown Sugar,The Rolling Stones,0.633,0.934,0,-3.594,1,0.0344,0.219,0.00021,0.0592,0.963,128.606,audio_features,61UuPxxYUvacEH6SHIK3sU,spotify:track:61UuPxxYUvacEH6SHIK3sU,https://api.spotify.com/v1/tracks/61UuPxxYUvacEH6SHIK3sU,https://api.spotify.com/v1/audio-analysis/61UuPxxYUvacEH6SHIK3sU,228667,4,N
442,Ignition (Remix),R. Kelly,0.795,0.523,1,-7.165,1,0.0423,0.061,0.0,0.0914,0.855,133.024,audio_features,5dNfHmqgr128gMY2tc5CeJ,spotify:track:5dNfHmqgr128gMY2tc5CeJ,https://api.spotify.com/v1/tracks/5dNfHmqgr128gMY2tc5CeJ,https://api.spotify.com/v1/audio-analysis/5dNfHmqgr128gMY2tc5CeJ,186067,4,N
443,Time to Pretend,MGMT,0.438,0.94,2,-3.249,1,0.0452,8.74e-05,0.0777,0.3,0.421,100.99,audio_features,4iG2gAwKXsOcijVaVXzRPW,spotify:track:4iG2gAwKXsOcijVaVXzRPW,https://api.spotify.com/v1/tracks/4iG2gAwKXsOcijVaVXzRPW,https://api.spotify.com/v1/audio-analysis/4iG2gAwKXsOcijVaVXzRPW,261000,3,N
444,I Will Survive,Gloria Gaynor,0.777,0.725,0,-8.681,1,0.05,0.0131,0.00805,0.246,0.529,116.669,audio_features,7cv28LXcjAC3GsXbUvXKbX,spotify:track:7cv28LXcjAC3GsXbUvXKbX,https://api.spotify.com/v1/tracks/7cv28LXcjAC3GsXbUvXKbX,https://api.spotify.com/v1/audio-analysis/7cv28LXcjAC3GsXbUvXKbX,198066,4,N
445,I Love Rock N Roll,Joan Jett and the Blackhearts,0.535,0.716,4,-5.025,1,0.0431,0.326,0.0,0.659,0.901,94.379,audio_features,2Cdvbe2G4hZsnhNMKyGrie,spotify:track:2Cdvbe2G4hZsnhNMKyGrie,https://api.spotify.com/v1/tracks/2Cdvbe2G4hZsnhNMKyGrie,https://api.spotify.com/v1/audio-analysis/2Cdvbe2G4hZsnhNMKyGrie,175173,4,N
446,Clocks,Coldplay,0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,audio_features,0BCPKOYdS2jbQ8iyB56Zns,spotify:track:0BCPKOYdS2jbQ8iyB56Zns,https://api.spotify.com/v1/tracks/0BCPKOYdS2jbQ8iyB56Zns,https://api.spotify.com/v1/audio-analysis/0BCPKOYdS2jbQ8iyB56Zns,307880,4,N
447,Under the Boardwalk,The Drifters,0.747,0.226,7,-13.635,1,0.0414,0.908,0.000168,0.107,0.778,123.792,audio_features,65jrjEhWfAvysKfnojk1i0,spotify:track:65jrjEhWfAvysKfnojk1i0,https://api.spotify.com/v1/tracks/65jrjEhWfAvysKfnojk1i0,https://api.spotify.com/v1/audio-analysis/65jrjEhWfAvysKfnojk1i0,161960,4,N
448,Just Like Heaven,The Cure,0.43,0.971,9,-3.845,1,0.0524,0.0271,2.16e-05,0.185,0.764,151.219,audio_features,76GlO5H5RT6g7y0gev86Nk,spotify:track:76GlO5H5RT6g7y0gev86Nk,https://api.spotify.com/v1/tracks/76GlO5H5RT6g7y0gev86Nk,https://api.spotify.com/v1/audio-analysis/76GlO5H5RT6g7y0gev86Nk,212000,4,N
449,Im Eighteen,Alice Cooper,0.618,0.413,4,-14.164,0,0.0302,0.249,0.0517,0.131,0.531,97.84,audio_features,3YU9X8ryOR20beT7wOlDIJ,spotify:track:3YU9X8ryOR20beT7wOlDIJ,https://api.spotify.com/v1/tracks/3YU9X8ryOR20beT7wOlDIJ,https://api.spotify.com/v1/audio-analysis/3YU9X8ryOR20beT7wOlDIJ,180760,4,N
450,Young Americans,David Bowie,0.614,0.763,4,-8.949,0,0.133,0.171,0.0,0.119,0.885,84.236,audio_features,7uPmQttafLiJyju14JREY4,spotify:track:7uPmQttafLiJyju14JREY4,https://api.spotify.com/v1/tracks/7uPmQttafLiJyju14JREY4,https://api.spotify.com/v1/audio-analysis/7uPmQttafLiJyju14JREY4,313707,4,N
451,Lady Marmalade,LaBelle,0.631,0.563,2,-12.135,0,0.0552,0.398,0.0,0.0733,0.947,117.963,audio_features,17VWTx7LD7liGlpnlGhUbn,spotify:track:17VWTx7LD7liGlpnlGhUbn,https://api.spotify.com/v1/tracks/17VWTx7LD7liGlpnlGhUbn,https://api.spotify.com/v1/audio-analysis/17VWTx7LD7liGlpnlGhUbn,237120,4,N
452,Cry Me a River,Justin Timberlake,0.624,0.654,8,-6.582,0,0.183,0.577,0.0,0.104,0.564,73.898,audio_features,7Lf7oSEVdzZqTA0kEDSlS5,spotify:track:7Lf7oSEVdzZqTA0kEDSlS5,https://api.spotify.com/v1/tracks/7Lf7oSEVdzZqTA0kEDSlS5,https://api.spotify.com/v1/audio-analysis/7Lf7oSEVdzZqTA0kEDSlS5,288333,4,N
453,White Rabbit,Jefferson Airplane,0.551,0.293,2,-12.503,1,0.0272,0.486,0.000273,0.0864,0.322,106.798,audio_features,4vpeKl0vMGdAXpZiQB2Dtd,spotify:track:4vpeKl0vMGdAXpZiQB2Dtd,https://api.spotify.com/v1/tracks/4vpeKl0vMGdAXpZiQB2Dtd,https://api.spotify.com/v1/audio-analysis/4vpeKl0vMGdAXpZiQB2Dtd,150640,4,N
454,Since U Been Gone,Kelly Clarkson,0.662,0.741,0,-5.406,1,0.0334,0.00165,0.0303,0.114,0.404,131.0,audio_features,3xrn9i8zhNZsTtcoWgQEAd,spotify:track:3xrn9i8zhNZsTtcoWgQEAd,https://api.spotify.com/v1/tracks/3xrn9i8zhNZsTtcoWgQEAd,https://api.spotify.com/v1/audio-analysis/3xrn9i8zhNZsTtcoWgQEAd,188960,4,N
455,Super Freak,Rick James,0.838,0.794,9,-8.245,0,0.0531,0.22,0.0,0.0575,0.962,132.446,audio_features,2dCmGcEOQrMQhMMS8Vj7Ca,spotify:track:2dCmGcEOQrMQhMMS8Vj7Ca,https://api.spotify.com/v1/tracks/2dCmGcEOQrMQhMMS8Vj7Ca,https://api.spotify.com/v1/audio-analysis/2dCmGcEOQrMQhMMS8Vj7Ca,205467,4,N
456,Sabotage,Beastie Boys,0.324,0.938,6,-7.332,0,0.102,0.032,0.0321,0.0961,0.543,168.131,audio_features,0Puj4YlTm6xNzDDADXHMI9,spotify:track:0Puj4YlTm6xNzDDADXHMI9,https://api.spotify.com/v1/tracks/0Puj4YlTm6xNzDDADXHMI9,https://api.spotify.com/v1/audio-analysis/0Puj4YlTm6xNzDDADXHMI9,178440,4,N
457,I Want to Know What Love Is,Foreigner,0.477,0.471,6,-10.036,1,0.0277,0.193,1.76e-06,0.131,0.423,81.204,audio_features,1JLn8RhQzHz3qDqsChcmBl,spotify:track:1JLn8RhQzHz3qDqsChcmBl,https://api.spotify.com/v1/tracks/1JLn8RhQzHz3qDqsChcmBl,https://api.spotify.com/v1/audio-analysis/1JLn8RhQzHz3qDqsChcmBl,304787,4,N
458,Last Nite,The Strokes,0.624,0.899,0,-5.709,1,0.0296,0.0221,0.000137,0.0975,0.79,104.061,audio_features,3SUusuA9jH1v6PVwtYMbdv,spotify:track:3SUusuA9jH1v6PVwtYMbdv,https://api.spotify.com/v1/tracks/3SUusuA9jH1v6PVwtYMbdv,https://api.spotify.com/v1/audio-analysis/3SUusuA9jH1v6PVwtYMbdv,193373,4,N
459,How Soon Is Now?,The Smiths,0.398,0.93,11,-6.76,1,0.0615,0.000854,0.121,0.0874,0.725,190.818,audio_features,1YrnDTqvcnUKxAIeXyaEmU,spotify:track:1YrnDTqvcnUKxAIeXyaEmU,https://api.spotify.com/v1/tracks/1YrnDTqvcnUKxAIeXyaEmU,https://api.spotify.com/v1/audio-analysis/1YrnDTqvcnUKxAIeXyaEmU,408173,4,N
460,Do Right Woman Ã¢ÂÂ Do Right Man,Aretha Franklin,0.668,0.284,9,-10.192,1,0.0413,0.706,0.0,0.131,0.491,134.911,audio_features,6cLEpgDcEldV1n9gusHQUX,spotify:track:6cLEpgDcEldV1n9gusHQUX,https://api.spotify.com/v1/tracks/6cLEpgDcEldV1n9gusHQUX,https://api.spotify.com/v1/audio-analysis/6cLEpgDcEldV1n9gusHQUX,196640,3,N
461,Where Did Our Love Go,The Supremes,0.566,0.49,0,-10.867,1,0.0414,0.791,1.42e-05,0.0919,0.847,134.934,audio_features,69RH84na5iUNwrwxpgjC5j,spotify:track:69RH84na5iUNwrwxpgjC5j,https://api.spotify.com/v1/tracks/69RH84na5iUNwrwxpgjC5j,https://api.spotify.com/v1/audio-analysis/69RH84na5iUNwrwxpgjC5j,153333,4,N
462,Into the Mystic,Van Morrison,0.608,0.524,8,-10.266,1,0.0309,0.367,0.00254,0.115,0.797,86.204,audio_features,3lh3iiiJeiBXHSZw6u0kh6,spotify:track:3lh3iiiJeiBXHSZw6u0kh6,https://api.spotify.com/v1/tracks/3lh3iiiJeiBXHSZw6u0kh6,https://api.spotify.com/v1/audio-analysis/3lh3iiiJeiBXHSZw6u0kh6,205613,4,N
463,Welcome to the Jungle,Guns N' Roses,0.453,0.987,8,-4.485,1,0.0889,0.0195,0.283,0.268,0.316,123.544,audio_features,0G21yYKMZoHa30cYVi1iA8,spotify:track:0G21yYKMZoHa30cYVi1iA8,https://api.spotify.com/v1/tracks/0G21yYKMZoHa30cYVi1iA8,https://api.spotify.com/v1/audio-analysis/0G21yYKMZoHa30cYVi1iA8,273480,4,N
464,Runaway,Del Shannon,0.594,0.533,10,-7.993,0,0.0438,0.153,1.49e-05,0.172,0.729,78.552,audio_features,45Szkclj1lt4ubm7RFK68t,spotify:track:45Szkclj1lt4ubm7RFK68t,https://api.spotify.com/v1/tracks/45Szkclj1lt4ubm7RFK68t,https://api.spotify.com/v1/audio-analysis/45Szkclj1lt4ubm7RFK68t,137307,4,N
465,Surrender,Cheap Trick,0.524,0.955,0,-7.081,1,0.0411,0.00717,8.77e-06,0.659,0.869,133.849,audio_features,2ccUQnjjNWT0rsNnsBpsCA,spotify:track:2ccUQnjjNWT0rsNnsBpsCA,https://api.spotify.com/v1/tracks/2ccUQnjjNWT0rsNnsBpsCA,https://api.spotify.com/v1/audio-analysis/2ccUQnjjNWT0rsNnsBpsCA,253733,4,N
466,Standing in the Shadows of Love,The Four Tops,0.711,0.695,1,-5.528,1,0.0264,0.463,1.21e-05,0.121,0.733,93.996,audio_features,0G7w92t62UDS2WhOCcnSzU,spotify:track:0G7w92t62UDS2WhOCcnSzU,https://api.spotify.com/v1/tracks/0G7w92t62UDS2WhOCcnSzU,https://api.spotify.com/v1/audio-analysis/0G7w92t62UDS2WhOCcnSzU,219827,4,N
467,Rain,The Beatles,0.253,0.712,3,-8.318,1,0.0337,0.000176,0.858,0.289,0.704,130.546,audio_features,6JcEtABNOG9wchIW83VRGb,spotify:track:6JcEtABNOG9wchIW83VRGb,https://api.spotify.com/v1/tracks/6JcEtABNOG9wchIW83VRGb,https://api.spotify.com/v1/audio-analysis/6JcEtABNOG9wchIW83VRGb,158573,4,N
468,Respect Yourself,The Staple Singers,0.828,0.669,6,-8.637,0,0.0254,0.16,0.00333,0.0756,0.926,109.964,audio_features,4lzTyLYXb3ED01TSLCJ1Hz,spotify:track:4lzTyLYXb3ED01TSLCJ1Hz,https://api.spotify.com/v1/tracks/4lzTyLYXb3ED01TSLCJ1Hz,https://api.spotify.com/v1/audio-analysis/4lzTyLYXb3ED01TSLCJ1Hz,211680,4,N
469,Get Ur Freak On,Missy Elliott,0.797,0.75,0,-9.369,1,0.247,0.533,0.108,0.095,0.74,177.87,audio_features,6zsk6uF3MxfIeHPlubKBvR,spotify:track:6zsk6uF3MxfIeHPlubKBvR,https://api.spotify.com/v1/tracks/6zsk6uF3MxfIeHPlubKBvR,https://api.spotify.com/v1/audio-analysis/6zsk6uF3MxfIeHPlubKBvR,211120,4,N
470,Rollin Stone,Muddy Waters,0.629,0.0192,4,-19.952,1,0.0833,0.989,4.3e-05,0.106,0.335,169.254,audio_features,61K6lqGyrl2Aerk0LjAZem,spotify:track:61K6lqGyrl2Aerk0LjAZem,https://api.spotify.com/v1/tracks/61K6lqGyrl2Aerk0LjAZem,https://api.spotify.com/v1/audio-analysis/61K6lqGyrl2Aerk0LjAZem,188160,4,N
471,Kiss,Prince and the Revolution,0.898,0.271,7,-12.238,1,0.091,0.0135,0.00138,0.0461,0.742,111.485,audio_features,62LJFaYihsdVrrkgUOJC05,spotify:track:62LJFaYihsdVrrkgUOJC05,https://api.spotify.com/v1/tracks/62LJFaYihsdVrrkgUOJC05,https://api.spotify.com/v1/audio-analysis/62LJFaYihsdVrrkgUOJC05,226240,4,N
472,Soul Man,Sam and Dave,0.79,0.41,0,-13.241,1,0.0343,0.263,0.00314,0.174,0.815,112.345,audio_features,4eGHlplaq1ME8oetnTuFFf,spotify:track:4eGHlplaq1ME8oetnTuFFf,https://api.spotify.com/v1/tracks/4eGHlplaq1ME8oetnTuFFf,https://api.spotify.com/v1/audio-analysis/4eGHlplaq1ME8oetnTuFFf,159000,4,N
473,All Apologies,Nirvana,0.446,0.632,1,-12.197,1,0.034,0.0793,0.000266,0.0881,0.359,113.176,audio_features,1Ic9pKxGSJGM0LKeqf6lGe,spotify:track:1Ic9pKxGSJGM0LKeqf6lGe,https://api.spotify.com/v1/tracks/1Ic9pKxGSJGM0LKeqf6lGe,https://api.spotify.com/v1/audio-analysis/1Ic9pKxGSJGM0LKeqf6lGe,233173,4,N
474,Sheena Is a Punk Rocker,Ramones,0.42,0.965,0,-1.986,1,0.0403,0.0981,0.000335,0.0784,0.846,176.243,audio_features,61MZN0yyMWSEwrLPUUGfgJ,spotify:track:61MZN0yyMWSEwrLPUUGfgJ,https://api.spotify.com/v1/tracks/61MZN0yyMWSEwrLPUUGfgJ,https://api.spotify.com/v1/audio-analysis/61MZN0yyMWSEwrLPUUGfgJ,169920,4,N
475,My Sweet Lord,George Harrison,0.537,0.701,1,-8.913,0,0.0335,0.0972,0.0,0.0832,0.583,120.919,audio_features,0qdQUeKVyevrbKhAo0ibxS,spotify:track:0qdQUeKVyevrbKhAo0ibxS,https://api.spotify.com/v1/tracks/0qdQUeKVyevrbKhAo0ibxS,https://api.spotify.com/v1/audio-analysis/0qdQUeKVyevrbKhAo0ibxS,281227,4,N
476,Paradise City,Guns N' Roses,0.268,0.98,11,-5.958,1,0.103,0.0192,0.00709,0.182,0.395,100.315,audio_features,6eN1f9KNmiWEhpE2RhQqB5,spotify:track:6eN1f9KNmiWEhpE2RhQqB5,https://api.spotify.com/v1/tracks/6eN1f9KNmiWEhpE2RhQqB5,https://api.spotify.com/v1/audio-analysis/6eN1f9KNmiWEhpE2RhQqB5,405600,4,N
477,Cupid,Sam Cooke,0.474,0.489,7,-8.83,1,0.0344,0.534,0.0,0.0864,0.795,120.414,audio_features,3XINJgHy5xgJ0SoZRg79eg,spotify:track:3XINJgHy5xgJ0SoZRg79eg,https://api.spotify.com/v1/tracks/3XINJgHy5xgJ0SoZRg79eg,https://api.spotify.com/v1/audio-analysis/3XINJgHy5xgJ0SoZRg79eg,156427,4,N
478,The Twist,Chubby Checker,0.571,0.618,4,-5.682,1,0.0371,0.18,2.69e-06,0.178,0.852,156.892,audio_features,4YCnTYbq3oL1Lqpyxg33CU,spotify:track:4YCnTYbq3oL1Lqpyxg33CU,https://api.spotify.com/v1/tracks/4YCnTYbq3oL1Lqpyxg33CU,https://api.spotify.com/v1/audio-analysis/4YCnTYbq3oL1Lqpyxg33CU,155040,4,N
479,Penny Lane,The Beatles,0.651,0.488,9,-8.22,1,0.0316,0.212,0.026,0.136,0.49,113.038,audio_features,1h04XMpzGzmAudoI6VHBgA,spotify:track:1h04XMpzGzmAudoI6VHBgA,https://api.spotify.com/v1/tracks/1h04XMpzGzmAudoI6VHBgA,https://api.spotify.com/v1/audio-analysis/1h04XMpzGzmAudoI6VHBgA,180893,4,N
480,Heroin,The Velvet Underground,0.201,0.777,1,-10.167,1,0.0705,0.304,0.78,0.0981,0.235,145.733,audio_features,5by3w3NXvwDpV9FBSOR35u,spotify:track:5by3w3NXvwDpV9FBSOR35u,https://api.spotify.com/v1/tracks/5by3w3NXvwDpV9FBSOR35u,https://api.spotify.com/v1/audio-analysis/5by3w3NXvwDpV9FBSOR35u,433573,4,N
481,Leader of the Pack,The Shangri-Las,0.417,0.546,0,-8.71,1,0.0858,0.725,0.0,0.543,0.31,126.224,audio_features,6wzLLGFlWQ5jqTL13MU069,spotify:track:6wzLLGFlWQ5jqTL13MU069,https://api.spotify.com/v1/tracks/6wzLLGFlWQ5jqTL13MU069,https://api.spotify.com/v1/audio-analysis/6wzLLGFlWQ5jqTL13MU069,173533,4,N
482,Pressure Drop,Toots and the Maytals,0.653,0.459,8,-12.18,1,0.0369,0.603,0.0,0.0536,0.986,146.296,audio_features,2EISedV2npKMtvygkykV2r,spotify:track:2EISedV2npKMtvygkykV2r,https://api.spotify.com/v1/tracks/2EISedV2npKMtvygkykV2r,https://api.spotify.com/v1/audio-analysis/2EISedV2npKMtvygkykV2r,176693,4,N
483,Come As You Are,Nirvana,0.5,0.824,4,-5.846,0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,audio_features,4P5KoWXOxwuobLmHXLMobV,spotify:track:4P5KoWXOxwuobLmHXLMobV,https://api.spotify.com/v1/tracks/4P5KoWXOxwuobLmHXLMobV,https://api.spotify.com/v1/audio-analysis/4P5KoWXOxwuobLmHXLMobV,218920,4,N
